CID,SGG_NM,POINT_X,POINT_Y
0,경기도 고양시 덕양구,126.836777675999997,37.626094516800002
0,경기도 고양시 덕양구,126.832394815000001,37.625253768400000
0,경기도 고양시 덕양구,126.885148122999993,37.620207972000003
0,경기도 고양시 덕양구,126.843328423000003,37.632409904399999
0,경기도 고양시 덕양구,126.833571438000007,37.628338162600002
0,경기도 고양시 덕양구,126.901251995999999,37.703419134199997
0,경기도 고양시 덕양구,126.832895976000003,37.634661193100001
0,경기도 고양시 덕양구,126.872107438000000,37.633670669600001
0,경기도 고양시 덕양구,126.877840301000006,37.603471321999997
0,경기도 고양시 일산동구,126.798711377999993,37.668208945600000
0,경기도 고양시 일산동구,126.781556162000001,37.679107113299999
0,경기도 고양시 일산동구,126.788608275000001,37.642879362700000
0,경기도 고양시 일산동구,126.815011604000006,37.673941813100001
0,경기도 고양시 일산동구,126.770523906999998,37.666045894699998
0,경기도 고양시 일산동구,126.785196190999997,37.642781642499997
0,경기도 고양시 일산동구,126.799547423000007,37.647406991200000
0,경기도 고양시 일산동구,126.775086853999994,37.666458498399997
0,경기도 고양시 일산동구,126.803676761000006,37.665806842899997
0,경기도 고양시 일산동구,126.777617824999993,37.689172695099998
0,경기도 고양시 일산동구,126.809103663000002,37.671043127300003
0,경기도 고양시 일산동구,126.811430791000006,37.682978480599999
0,경기도 고양시 일산동구,126.749164199999996,37.659830922700003
0,경기도 고양시 일산동구,126.781199376000004,37.641923813900000
0,경기도 고양시 일산동구,126.747325982999996,37.654657659999998
0,경기도 고양시 일산동구,126.781953498999997,37.641881179400002
0,경기도 고양시 일산동구,126.815573509000004,37.678619584899998
0,경기도 고양시 일산동구,126.796424756999997,37.650181644900002
0,경기도 고양시 일산동구,126.775597504000004,37.653015844000002
0,경기도 고양시 일산동구,126.746765787000001,37.652580851099998
0,경기도 고양시 일산동구,126.806855982000002,37.673904074100001
0,경기도 고양시 일산동구,126.793580086999995,37.670672960300003
0,경기도 고양시 일산동구,126.787340255000004,37.678099605800000
0,경기도 고양시 일산동구,126.796578569000005,37.666776156300003
0,경기도 고양시 일산동구,126.764869085000001,37.663899278700001
0,경기도 고양시 일산동구,126.748042506000004,37.649551931700003
0,경기도 고양시 일산동구,126.791271373000001,37.654524643000002
0,경기도 고양시 일산동구,126.787486259000005,37.648107221799997
0,경기도 고양시 일산동구,126.777023669000002,37.675637357600003
0,경기도 고양시 일산동구,126.747136142000002,37.652299942799999
0,경기도 고양시 일산동구,126.791733356999998,37.664250869500002
0,경기도 고양시 일산동구,126.767435886000001,37.660840599499998
0,경기도 고양시 일산동구,126.784211776999996,37.639627247699998
0,경기도 고양시 일산동구,126.757751558999999,37.647666048100000
0,경기도 고양시 일산동구,126.747574262000001,37.661738905299998
0,경기도 고양시 일산동구,126.779653461999999,37.681733239099998
0,경기도 고양시 일산동구,126.754469305000001,37.657734182100000
0,경기도 고양시 일산동구,126.756739772000003,37.662788584700003
0,경기도 고양시 일산동구,126.780368422999999,37.689148121499997
0,경기도 고양시 일산동구,126.807007519999999,37.673541232399998
0,경기도 고양시 일산동구,126.787588287999995,37.651198023399999
0,경기도 고양시 일산동구,126.793299137000005,37.649677434700003
0,경기도 고양시 일산동구,126.788664823000005,37.637280662700000
0,경기도 고양시 일산동구,126.806370887000000,37.648541549299999
0,경기도 고양시 일산동구,126.779317172999995,37.687916239899998
0,경기도 고양시 일산동구,126.809502152999997,37.674095025400000
0,경기도 고양시 일산동구,126.756188365000000,37.649346710899998
0,경기도 고양시 일산서구,126.747614116999998,37.668384568999997
0,경기도 고양시 일산서구,126.758269802000001,37.670702016800000
0,경기도 고양시 일산서구,126.732518174999996,37.669979662800003
0,경기도 고양시 일산서구,126.766723408000004,37.669800407700002
0,경기도 고양시 일산서구,126.750350410999999,37.672021839400003
0,경기도 고양시 일산서구,126.767265598999998,37.703774791699999
0,경기도 고양시 일산서구,126.721710872000003,37.684794912599997
0,경기도 고양시 일산서구,126.750099879999993,37.668283341699997
0,경기도 고양시 일산서구,126.768944845999997,37.690813943300000
0,경기도 고양시 일산서구,126.757539894000004,37.671178047399998
0,경기도 고양시 일산서구,126.759879905999995,37.688890889600003
0,경기도 고양시 일산서구,126.746104762000002,37.670238397399999
0,경기도 고양시 일산서구,126.755121001999996,37.698433244400000
0,경기도 고양시 일산서구,126.766170403999993,37.667111304700001
0,경기도 고양시 일산서구,126.770251533000007,37.670451552899998
0,경기도 고양시 일산서구,126.752762684000004,37.700543213200000
0,경기도 고양시 일산서구,126.736375022000004,37.659784404400000
0,경기도 고양시 일산서구,126.764605173999996,37.672267489699998
0,경기도 고양시 일산서구,126.769163383000006,37.676777492500001
0,경기도 고양시 일산서구,126.759559843999995,37.691259196499999
0,경기도 고양시 일산서구,126.730660498000006,37.661584492700001
0,경기도 고양시 일산서구,126.765854313000006,37.666075149500003
0,경기도 고양시 일산서구,126.747824033000001,37.665752267400002
0,경기도 고양시 일산서구,126.730705063000002,37.672338243699997
0,경기도 고양시 일산서구,126.762956099999997,37.677524017000003
0,경기도 고양시 일산서구,126.767418496000005,37.676287407200000
0,경기도 고양시 일산서구,126.745142423000004,37.675383622299996
0,경기도 고양시 일산서구,126.773592230000006,37.681742652700002
0,경기도 고양시 일산서구,126.776214912000000,37.676907610900003
0,경기도 고양시 일산서구,126.763334998999994,37.677844438500003
0,경기도 고양시 일산서구,126.758012291000000,37.671023062200000
0,경기도 고양시 일산서구,126.764692961999998,37.700975057900003
0,경기도 고양시 일산서구,126.755122228000005,37.685996543300000
0,경기도 고양시 일산서구,126.758123220000002,37.674082163100003
0,경기도 과천시,126.994973565999999,37.424033671799997
0,경기도 과천시,126.999134353000002,37.430971773000003
0,경기도 과천시,127.005602780000004,37.445059151800002
0,경기도 과천시,126.988404747999994,37.410957565499999
0,경기도 과천시,127.019527819999993,37.453862524599998
0,경기도 과천시,127.030726751000003,37.462462360000004
0,경기도 과천시,127.026943691000000,37.456720752499997
0,경기도 과천시,126.988925571999999,37.433237036000001
0,경기도 과천시,127.004262069999996,37.446281484799997
0,경기도 광명시,126.857458304999994,37.483078323800001
0,경기도 광명시,126.854093555000006,37.469835847500001
0,경기도 광명시,126.884194656999995,37.450689309099999
0,경기도 광명시,126.853953067999996,37.481113218200001
0,경기도 광명시,126.864890110999994,37.477346914599998
0,경기도 광명시,126.852275027000005,37.431750523100000
0,경기도 광명시,126.845190607999996,37.428103785899999
0,경기도 광명시,126.847788078999997,37.417314354200002
0,경기도 광명시,126.863772432999994,37.465421332500000
0,경기도 광명시,126.881422967999995,37.415654415200002
0,경기도 광명시,126.885591222000002,37.422011483299997
0,경기도 광명시,126.878267911999998,37.434413099099999
0,경기도 광명시,126.858307777999997,37.473382545699998
0,경기도 광명시,126.865226715000006,37.467560098600003
0,경기도 광명시,126.858362971999995,37.415669924900001
0,경기도 광명시,126.861928943999999,37.412913808299997
0,경기도 광명시,126.887619834999995,37.419784565000000
0,경기도 광명시,126.863937578000005,37.479611863400002
0,경기도 광명시,126.882179594999997,37.451073647900003
0,경기도 광명시,126.882000447999999,37.415722260899997
0,경기도 광명시,126.891711631000007,37.425750546400003
0,경기도 광명시,126.849168054000003,37.454517274399997
0,경기도 광명시,126.854913487000005,37.484206874199998
0,경기도 광명시,126.890939184999993,37.444230623899998
0,경기도 광명시,126.863634149999996,37.450840491500003
0,경기도 광명시,126.848585115000006,37.446800666400001
0,경기도 광명시,126.843090574000001,37.458294273400000
0,경기도 광명시,126.850148275999999,37.467507020399999
0,경기도 광명시,126.860006935000001,37.478388816799999
0,경기도 광주시,127.330560078999994,37.353757853099999
0,경기도 광주시,127.307565573000005,37.466091574399996
0,경기도 광주시,127.277215620999996,37.400541527100003
0,경기도 광주시,127.235017431000003,37.392550212400003
0,경기도 광주시,127.311149471999997,37.444886707499997
0,경기도 광주시,127.202212938000002,37.466869142299998
0,경기도 광주시,127.259620073999997,37.426524250600004
0,경기도 광주시,127.308424744999996,37.469445215900002
0,경기도 광주시,127.246151690999994,37.415683488399999
0,경기도 광주시,127.218174524999995,37.374266267599999
0,경기도 광주시,127.230797781999996,37.384281655300001
0,경기도 광주시,127.256327525000003,37.417213551499998
0,경기도 광주시,127.333934103999994,37.528393203599997
0,경기도 광주시,127.256887585000001,37.405681841499998
0,경기도 광주시,127.272882027999998,37.401835209600002
0,경기도 광주시,127.314627841000004,37.345876155699997
0,경기도 광주시,127.278550525000000,37.397542819400002
0,경기도 광주시,127.255023524999999,37.417461736000000
0,경기도 광주시,127.230373939000003,37.377446852200002
0,경기도 광주시,127.241856048000002,37.397498954299998
0,경기도 광주시,127.318520578000005,37.341000973100002
0,경기도 광주시,127.228862414000005,37.390162267699999
0,경기도 광주시,127.328808883999997,37.356236616600000
0,경기도 광주시,127.320505909999994,37.485736287199998
0,경기도 광주시,127.254697434999997,37.401835972100002
0,경기도 광주시,127.238541749000007,37.421640130900002
0,경기도 광주시,127.319222578999998,37.473666797000000
0,경기도 광주시,127.321520438999997,37.333229104499999
0,경기도 광주시,127.269819713000004,37.392777856099997
0,경기도 광주시,127.313225294999995,37.360662777899996
0,경기도 광주시,127.260046965000001,37.419493745399997
0,경기도 광주시,127.345379932000000,37.347047405799998
0,경기도 광주시,127.236027859000004,37.407434407300002
0,경기도 광주시,127.314190328999999,37.361976669400001
0,경기도 광주시,127.219977641000000,37.373032441399999
0,경기도 광주시,127.270066237999998,37.392616338899998
0,경기도 광주시,127.253105035000004,37.411823579400000
0,경기도 광주시,127.301998105999999,37.497082915599997
0,경기도 광주시,127.250359947999996,37.419417547300000
0,경기도 광주시,127.226850795000004,37.369882856899999
0,경기도 광주시,127.257672165000002,37.380149334899997
0,경기도 광주시,127.259390721000003,37.406974307399999
0,경기도 광주시,127.256269446999994,37.412006134599999
0,경기도 구리시,127.110647588000006,37.624260972099997
0,경기도 구리시,127.147432605000006,37.587716984399997
0,경기도 구리시,127.121569812000004,37.641621390499999
0,경기도 구리시,127.133135283000001,37.595939875600003
0,경기도 구리시,127.113086468999995,37.625093063700000
0,경기도 구리시,127.142670138000000,37.585787064700000
0,경기도 구리시,127.134537164999998,37.602491241999999
0,경기도 구리시,127.142506585999996,37.596104735399997
0,경기도 구리시,127.137691751999995,37.610706223800001
0,경기도 구리시,127.135456528999995,37.592892177700001
0,경기도 구리시,127.144219620000001,37.614155627599999
0,경기도 구리시,127.131846393999993,37.608637196700002
0,경기도 구리시,127.139165771999998,37.612953894000000
0,경기도 구리시,127.135404893000000,37.608816923500001
0,경기도 구리시,127.134487085999993,37.595569618799999
0,경기도 구리시,127.123590084000000,37.633797872700001
0,경기도 구리시,127.131591181999994,37.591764921500001
0,경기도 구리시,127.150579269999994,37.592991984000001
0,경기도 구리시,127.132054991000004,37.587508194199998
0,경기도 구리시,127.145317160999994,37.601148675200001
0,경기도 군포시,126.942419532000002,37.372048550300001
0,경기도 군포시,126.917166550000005,37.330291644500001
0,경기도 군포시,126.934715537000002,37.372512326299997
0,경기도 군포시,126.934802316000003,37.373432465800001
0,경기도 군포시,126.913657349000005,37.327513085500001
0,경기도 군포시,126.951804796999994,37.357744794500000
0,경기도 군포시,126.960138603999994,37.354297097100002
0,경기도 군포시,126.933057133999995,37.374222439900002
0,경기도 군포시,126.939606062999999,37.369890478099997
0,경기도 군포시,126.947794157999994,37.347041521599998
0,경기도 군포시,126.950422826999997,37.346878230100003
0,경기도 군포시,126.925335355000001,37.314665178600002
0,경기도 군포시,126.933380818000003,37.353370222800002
0,경기도 군포시,126.941508259000003,37.365508702000000
0,경기도 군포시,126.929281266999993,37.354970005799998
0,경기도 군포시,126.949845878999994,37.349064734099997
0,경기도 군포시,126.904057906999995,37.325857937300000
0,경기도 군포시,126.960493482999993,37.359334685400000
0,경기도 군포시,126.939463172999993,37.349714232600000
0,경기도 군포시,126.939061420000002,37.373878098100000
0,경기도 군포시,126.939729795999995,37.343536199299997
0,경기도 군포시,126.930801017999997,37.369501263300002
0,경기도 군포시,126.915921472999997,37.331915769600002
0,경기도 군포시,126.932912540000004,37.341519119799997
0,경기도 군포시,126.955292990000004,37.360617167699999
0,경기도 군포시,126.938904295000000,37.357786260799998
0,경기도 군포시,126.959722454000001,37.353087924800001
0,경기도 군포시,126.950816787999997,37.343427772900000
0,경기도 군포시,126.954490006000000,37.363754878000002
0,경기도 군포시,126.920548818000000,37.360585692100003
0,경기도 군포시,126.941762785999998,37.323102900999999
0,경기도 군포시,126.954054303999996,37.364394520799998
0,경기도 김포시,126.687720489000000,37.651491682800000
0,경기도 김포시,126.727276970000005,37.596907209599998
0,경기도 김포시,126.706571534999995,37.625610306299997
0,경기도 김포시,126.705468006999993,37.629807075199999
0,경기도 김포시,126.617910361000000,37.610880552700003
0,경기도 김포시,126.676358180999998,37.639303652999999
0,경기도 김포시,126.675905499999999,37.646344557299997
0,경기도 김포시,126.605345679999999,37.603092280699997
0,경기도 김포시,126.655185433000000,37.640850439799998
0,경기도 김포시,126.702729054000002,37.634024027800002
0,경기도 김포시,126.643163798000003,37.634146265799998
0,경기도 김포시,126.618893201999995,37.619946341499997
0,경기도 김포시,126.601517693000005,37.601947443900002
0,경기도 김포시,126.723791304000002,37.613225061700000
0,경기도 김포시,126.795860180000005,37.593626373399999
0,경기도 김포시,126.592017065999997,37.597125666700002
0,경기도 김포시,126.679455626999996,37.658326346199999
0,경기도 김포시,126.796814874999995,37.602707229300002
0,경기도 김포시,126.675465119999998,37.641689956400000
0,경기도 김포시,126.576601181000001,37.619629821499998
0,경기도 김포시,126.591318416999997,37.597011683399998
0,경기도 김포시,126.706109354999995,37.635212900600003
0,경기도 김포시,126.744637429999997,37.621924485299999
0,경기도 김포시,126.604268544000007,37.686598493200002
0,경기도 김포시,126.699768645999995,37.627389532400002
0,경기도 김포시,126.611773877000005,37.608235420400000
0,경기도 김포시,126.721483270999997,37.600420540499996
0,경기도 김포시,126.631638938999998,37.642363824100002
0,경기도 김포시,126.632149634000001,37.657120682600002
0,경기도 김포시,126.600072714000007,37.685312196799998
0,경기도 김포시,126.584333031000000,37.601035182899999
0,경기도 김포시,126.700064718999997,37.651839090300001
0,경기도 김포시,126.628963249999998,37.635623329200001
0,경기도 김포시,126.548100384999998,37.688445341700003
0,경기도 김포시,126.612306232999998,37.613193893999998
0,경기도 김포시,126.687419829999996,37.644034630800000
0,경기도 김포시,126.628232749999995,37.640480150700000
0,경기도 김포시,126.764095963000003,37.596144899599999
0,경기도 김포시,126.684053993000006,37.653047290099998
0,경기도 김포시,126.693135826000002,37.651882061000002
0,경기도 김포시,126.600054538999998,37.614802675400000
0,경기도 김포시,126.684315968000007,37.643523276000003
0,경기도 김포시,126.592831967999999,37.608816052900004
0,경기도 김포시,126.715321369999998,37.620481058000003
0,경기도 김포시,126.611610944000006,37.606784967400003
0,경기도 김포시,126.696459658999999,37.653123180800002
0,경기도 김포시,126.583602666000004,37.603638988500002
0,경기도 김포시,126.625668685999997,37.613013097500001
0,경기도 김포시,126.573084340999998,37.614870239500000
0,경기도 김포시,126.704075325999995,37.621135655600000
0,경기도 김포시,126.691999002000003,37.652333431800002
0,경기도 김포시,126.661527429000003,37.645687196600001
0,경기도 김포시,126.638553160000001,37.639740334899997
0,경기도 김포시,126.627433092000004,37.645506673200003
0,경기도 남양주시,127.306927879000000,37.649972084700003
0,경기도 남양주시,127.206442320999997,37.728308247800001
0,경기도 남양주시,127.113362823000003,37.711615938900003
0,경기도 남양주시,127.170106763999996,37.610916247399999
0,경기도 남양주시,127.257274183000007,37.606968971599997
0,경기도 남양주시,127.197155710999994,37.739271767300004
0,경기도 남양주시,127.169171688000006,37.678055686299999
0,경기도 남양주시,127.279871474999993,37.654049421899998
0,경기도 남양주시,127.271749653000001,37.654851156399999
0,경기도 남양주시,127.249427460999996,37.656054496499998
0,경기도 남양주시,127.168417680999994,37.690837048799999
0,경기도 남양주시,127.193670397000005,37.720457023300000
0,경기도 남양주시,127.207885920999999,37.678108356400003
0,경기도 남양주시,127.195851579000006,37.703966213599998
0,경기도 남양주시,127.211745489999998,37.729336938700001
0,경기도 남양주시,127.115942265000001,37.706491091799997
0,경기도 남양주시,127.209337568999999,37.589098059599998
0,경기도 남양주시,127.190811448999995,37.722967163200003
0,경기도 남양주시,127.213582587000005,37.689530840800003
0,경기도 남양주시,127.179039087999996,37.660321007699999
0,경기도 남양주시,127.160108567999998,37.680209843299998
0,경기도 남양주시,127.194774417999994,37.606090918200003
0,경기도 남양주시,127.193764862999998,37.731553189800003
0,경기도 남양주시,127.147518946999995,37.654743237100000
0,경기도 남양주시,127.254994928000002,37.653357385600003
0,경기도 남양주시,127.173795474000002,37.655536966900002
0,경기도 남양주시,127.177813233999998,37.715402062599999
0,경기도 남양주시,127.209289049000006,37.584650121700001
0,경기도 남양주시,127.305984641999999,37.633667884600001
0,경기도 남양주시,127.169093257000000,37.667857601100003
0,경기도 남양주시,127.157030380999998,37.599830287899998
0,경기도 남양주시,127.312465805000002,37.651894954299998
0,경기도 남양주시,127.116801772000002,37.643646602799997
0,경기도 남양주시,127.240521935999993,37.651546485700003
0,경기도 남양주시,127.209942252999994,37.729467229900003
0,경기도 남양주시,127.157585104999995,37.655532231499997
0,경기도 남양주시,127.193751247999998,37.596576514900001
0,경기도 남양주시,127.196324701999998,37.602091962999999
0,경기도 남양주시,127.199180274000000,37.714073736000003
0,경기도 남양주시,127.198955497000000,37.698801189400001
0,경기도 남양주시,127.162128972999994,37.671189271000003
0,경기도 남양주시,127.209908049000006,37.693124951100003
0,경기도 남양주시,127.194206910000005,37.731986767199999
0,경기도 남양주시,127.166671155000003,37.705722646500000
0,경기도 남양주시,127.191293529999996,37.724520595000001
0,경기도 남양주시,127.166863550000002,37.677847806300001
0,경기도 남양주시,127.184047804000002,37.721410802900003
0,경기도 남양주시,127.184150587000005,37.710106579100000
0,경기도 남양주시,127.203832641999995,37.707502283600000
0,경기도 남양주시,127.248315900999998,37.659678915100002
0,경기도 남양주시,127.169680028000002,37.655670979699998
0,경기도 남양주시,127.213107089000005,37.590116756699999
0,경기도 남양주시,127.190848228999997,37.674635416400001
0,경기도 남양주시,127.166258999999997,37.607943169499997
0,경기도 남양주시,127.125025163000004,37.660071512999998
0,경기도 남양주시,127.235640240999999,37.642689395600001
0,경기도 남양주시,127.304959577000005,37.666198082299999
0,경기도 남양주시,127.166692327000007,37.692557884700001
0,경기도 남양주시,127.250110927999998,37.669527037400002
0,경기도 남양주시,127.111536634999993,37.650823353000000
0,경기도 남양주시,127.120461900999999,37.707169849099998
0,경기도 남양주시,127.178160179000002,37.618186940400001
0,경기도 남양주시,127.165243415999996,37.608320907299998
0,경기도 동두천시,127.048392605000004,37.890884014900003
0,경기도 동두천시,127.057757563999999,37.904110826299998
0,경기도 동두천시,127.055238235000004,37.931375414199998
0,경기도 동두천시,127.018037339000003,37.911533344900000
0,경기도 동두천시,127.054008851999995,37.890138248900001
0,경기도 동두천시,127.054882864000007,37.907206869800000
0,경기도 동두천시,127.056159399999999,37.894300135700000
0,경기도 동두천시,127.055406293999994,37.892932596999998
0,경기도 부천시 소사구,126.819075468999998,37.483572497099999
0,경기도 부천시 소사구,126.793169324000004,37.478125731900001
0,경기도 부천시 소사구,126.802551906999994,37.471007630700001
0,경기도 부천시 소사구,126.808506417000004,37.472043515700001
0,경기도 부천시 소사구,126.812847114999997,37.477978299299998
0,경기도 부천시 소사구,126.755507448000003,37.485048697600000
0,경기도 부천시 소사구,126.754360476000002,37.486653272600002
0,경기도 부천시 소사구,126.812191733999995,37.481259364400003
0,경기도 부천시 소사구,126.798047819000004,37.470194114300000
0,경기도 부천시 소사구,126.802912431999999,37.470525373500003
0,경기도 부천시 소사구,126.774806980999998,37.482268614299997
0,경기도 부천시 소사구,126.750590618000004,37.486560418700002
0,경기도 부천시 소사구,126.784436872000001,37.479958624500000
0,경기도 부천시 소사구,126.792631681000003,37.481059330999997
0,경기도 부천시 소사구,126.812438740000005,37.473617984699999
0,경기도 부천시 소사구,126.827190379000001,37.466243312899998
0,경기도 부천시 소사구,126.763840251999994,37.485436892199999
0,경기도 부천시 소사구,126.808108716000007,37.476603747200002
0,경기도 부천시 소사구,126.776627121999994,37.480596295900000
0,경기도 부천시 소사구,126.772193172000001,37.480077986700003
0,경기도 부천시 소사구,126.814484485999998,37.485352437700001
0,경기도 부천시 소사구,126.804264137999994,37.480140513099997
0,경기도 부천시 소사구,126.795273479000002,37.469903583200001
0,경기도 부천시 소사구,126.772426275000001,37.481635313200002
0,경기도 부천시 소사구,126.817027186999994,37.486259907499999
0,경기도 부천시 소사구,126.760178421000006,37.484780651900003
0,경기도 부천시 소사구,126.758634211000000,37.487025540399998
0,경기도 부천시 소사구,126.768971074999996,37.482557045500002
0,경기도 부천시 소사구,126.760715206000000,37.484915277299997
0,경기도 부천시 소사구,126.747062142000004,37.485492115600003
0,경기도 부천시 오정구,126.772667971999994,37.523959152899998
0,경기도 부천시 오정구,126.800992245000003,37.535574467499998
0,경기도 부천시 오정구,126.803539682999997,37.520390357600000
0,경기도 부천시 오정구,126.767504845999994,37.521736531099997
0,경기도 부천시 오정구,126.820083210999996,37.525405601199999
0,경기도 부천시 오정구,126.800072799000006,37.534806559000003
0,경기도 부천시 오정구,126.807259889999997,37.519204102000003
0,경기도 부천시 오정구,126.814439234000005,37.510970048399997
0,경기도 부천시 오정구,126.774024572000002,37.529537691300000
0,경기도 부천시 오정구,126.796684399000000,37.516188090699998
0,경기도 부천시 오정구,126.801966836999995,37.525415213099997
0,경기도 부천시 오정구,126.813862649000001,37.510787258599997
0,경기도 부천시 오정구,126.774173258000005,37.530360301999998
0,경기도 부천시 오정구,126.789868573999996,37.522075666100001
0,경기도 부천시 오정구,126.801739905999995,37.515118739999998
0,경기도 부천시 오정구,126.803074562999996,37.516750707699998
0,경기도 부천시 오정구,126.811758967000003,37.507094092899997
0,경기도 부천시 오정구,126.761336025999995,37.528552876100001
0,경기도 부천시 오정구,126.781025552000003,37.520359823800000
0,경기도 부천시 오정구,126.801612882000001,37.523865674299998
0,경기도 부천시 오정구,126.772470466000001,37.528958654000000
0,경기도 부천시 오정구,126.800094473000001,37.513155779800002
0,경기도 부천시 오정구,126.775000155000001,37.519577070300002
0,경기도 부천시 오정구,126.818951611000003,37.526511870400000
0,경기도 부천시 오정구,126.799751892000003,37.526092200400001
0,경기도 부천시 오정구,126.806803532000004,37.527276400799998
0,경기도 부천시 오정구,126.771811119999995,37.518012426399999
0,경기도 부천시 오정구,126.799892029999995,37.526500369300003
0,경기도 부천시 오정구,126.766119478999997,37.518014965799999
0,경기도 부천시 오정구,126.773333352999998,37.542823023600000
0,경기도 부천시 원미구,126.782749780000003,37.493587058899998
0,경기도 부천시 원미구,126.753139864999994,37.487905682300003
0,경기도 부천시 원미구,126.775047158999996,37.512431023100000
0,경기도 부천시 원미구,126.786820141000007,37.513713762000002
0,경기도 부천시 원미구,126.757541376999995,37.501692262100001
0,경기도 부천시 원미구,126.765441906999996,37.511169007500001
0,경기도 부천시 원미구,126.783538445000005,37.515418559899999
0,경기도 부천시 원미구,126.784041005999995,37.506111374200003
0,경기도 부천시 원미구,126.788246493000003,37.503541640599998
0,경기도 부천시 원미구,126.751149393000006,37.509752488899998
0,경기도 부천시 원미구,126.761122408000006,37.516856580400002
0,경기도 부천시 원미구,126.754827289999994,37.497814831900001
0,경기도 부천시 원미구,126.812586764000002,37.487550847700000
0,경기도 부천시 원미구,126.773049318000005,37.514251633400001
0,경기도 부천시 원미구,126.777358968000001,37.506254867800003
0,경기도 부천시 원미구,126.770076914000001,37.513708845399997
0,경기도 부천시 원미구,126.806186834000002,37.488237428600002
0,경기도 부천시 원미구,126.787550508999999,37.519387430800002
0,경기도 부천시 원미구,126.785582371000004,37.491201849200003
0,경기도 부천시 원미구,126.762183239999999,37.507017644100003
0,경기도 부천시 원미구,126.742172444999994,37.508083263000003
0,경기도 부천시 원미구,126.758845827000002,37.513875190699999
0,경기도 부천시 원미구,126.782080175999994,37.507657988500000
0,경기도 부천시 원미구,126.784954736000003,37.503218034100001
0,경기도 부천시 원미구,126.755914347000001,37.506746886300000
0,경기도 부천시 원미구,126.774437895000005,37.513503467800000
0,경기도 부천시 원미구,126.757429149000004,37.503327913400000
0,경기도 부천시 원미구,126.803418304999994,37.486837684400001
0,경기도 부천시 원미구,126.759245429000003,37.511252322099999
0,경기도 부천시 원미구,126.767491785000004,37.505231198399997
0,경기도 성남시 분당구,127.120191219999995,37.375427327499999
0,경기도 성남시 분당구,127.107227441000006,37.399725551499998
0,경기도 성남시 분당구,127.110808977999994,37.350597262100003
0,경기도 성남시 분당구,127.108019181000003,37.347519079999998
0,경기도 성남시 분당구,127.110714439000006,37.337243011399998
0,경기도 성남시 분당구,127.130743404000000,37.379765552700000
